"https://affiliate.shopee.co.th/offer/product_offer/18692830290?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","44%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r98y-llcfkiqf8564d6.webp","บ้องแก้ว  สูง20cm หลอด12cm โจ๋14mm","140.00","ขายได้ 273 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/19695481607?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","28%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r98o-loh4m2m0wpt0dc.webp","บ้องแก้วlสูง35cm  หนา6mm พร้อมหลอด14cmโจ๋แก้ว14mm","288.00","ขายได้ 265 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/22947361541?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7qul8-lj5dhpm8icnl73.webp","Toppuff v.1 (พร้อมส่ง) คัพสายเขียว วิทยาศาสตร์ ครบชุดพร้อม บ้องแก้วฝาขวด พกพา หมุนปิดฝาขวดน้ำใช้ได้","50.00","ขายได้ 245 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 6.5%"
"https://affiliate.shopee.co.th/offer/product_offer/20442769217?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","62%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r98w-m05s3m56fb964a.webp","(มือใหม่แนะนำ)บ้องแก้ว  ขนาดใหญ่  คัพสายเขียว วิทยาศาสตร์  โจ๋ข้อต่อน่าสะสม14MM TJ01","59.00","ขายได้ 235 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 6.5%"
"https://affiliate.shopee.co.th/offer/product_offer/19031880222?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","75%","ลด","https://down-tx-th.img.susercontent.com/5cc3e8f4412feb71f68168ff053820ab.webp","หัวโจ๋แก้ว หัวโจ๋บ้อง*หลอด*แท้100%แก้ว ขวัญใจสายเขียว หลายขนาดให้เลือก หลอด","50.00","ขายได้ 206 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/25255707010?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","52%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r991-lrzoedctvzamf7.webp","บ้องแก้ว บ้อง ขวดน้ำพกพา ขวดน้ำพลาสติกใสเก็บเสียงครบชุด ถ้วยแก้ว วิทยา ศาสตร์ หลอดแก้ววิทยาศาสตร์","90.00","ขายได้ 201 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/17684684911?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","61%","ลด","https://down-tx-th.img.susercontent.com/sg-11134201-22120-lkywcuf9qklvf9.webp","📢จัดส่งภายใน 12 ชั่วโมง📢 หลอดแก้ว บ้อง ได้ครบชุด ทนอุณหภูมิสูง อุปกรณ์สายเขียวพกพา ขวดสมุนไพร","62.00","ขายได้ 196 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/23275421167?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","72%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7qula-ljv1vyce545ld4.webp","(พร้อมส่ง) บ้องแก้วหนา9มิล 35-45CM  ขนาดใหญ่  คัพสายเขียว หลอดวิทยาศาสตร์ โจ๋ข้อต่อน่าสะสม14MM","338.00","ขายได้ 194 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 6.5%"
"https://affiliate.shopee.co.th/offer/product_offer/23440244214?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7qul7-lfuyshop174e4e.webp","อุปกรณ์สายเขียว ยางรองฐานบ้องแก้ว 1 เซ็ท 3 ชิ้น กันลื่น","65.00","ขายได้ 185 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/24105124596?trace=%7B%22trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22list_type%22%3A200%2C%22exp_group_ids%22%3A%5B389286%5D%2C%22root_trace_id%22%3A%220.AmsNWvsyaF.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r98r-lpqek4evpp9639.webp","บ้องแก้วใหญ่ 43CM-45cm หลอดแก้ว 14cm หนา 9mm พร้อมส่งจากไทย glass bong อุปกรณ์ครบชุดไม่ต้องซื้อเพิ่ม หนาขึ้น","498.00","ขายได้ 183 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/22071677583?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","74%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r990-lppisxbp79iofd.webp","พร้อมส่ง บ้องแก้ว คัพ14mm 18mm  ข้อต่อ หลอด แก้วแท้100% แก้ววิทยาศาสตร์ใน","9.00","ขายได้ 175 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/15698383317?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r991-lnb9pql6yz3kab.webp","บ้องแก้วใหญ่ 35CM หลอดแก้ว 14CM หนา 7MM พร้อมส่งจากไทย galss bong อุปกรณ์ครบชุดไม่ต้องซื้อเพิ่ม (บ้อง+หลอด+คัพ)","298.00","ขายได้ 173 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/20083986370?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","51%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r991-llg8x8xq83sc3d.webp","⚡️พร้อมส่ง⚡️ Honeypuff บ้องจิ๋ว หลอดแก้ว พกพาง่ายใช้งานสะดวก","19.00","ขายได้ 163 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 11.5%"
"https://affiliate.shopee.co.th/offer/product_offer/22772481002?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r98p-lp3x4ybix18e46.webp","บ้องแก้วใหญ่ 35CM หลอดแก้ว 14CM หนา 7MM สกรีนสวย พร้อมส่งจากไทย  อุปกรณ์ครบชุด (บ้อง+หลอด+คัพ)","298.00","ขายได้ 154 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/18747069730?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","60%","ลด","https://down-tx-th.img.susercontent.com/497b52c505ee3fa7487334267dd42f2c.webp","บ้องแก้ว (14mm/18mm) ตัวกรอง บ้อง2หัว แก้ว 90องศา 45องศา กรองนุ่ม กรองเสริม ล้างง่าย","69.00","ขายได้ 150 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/24704788582?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","54%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r992-lpnploi5yiw4f3.webp","บ้องแก้วขนาดใหญ่ สูง 50 CM หนา 7MM ส่งจากกรุงเทพทุกวัน บ้องแก้ววิทยาศาสตร์ ครบชุด (บ้อง + หลอด + ถ้วย 14MM) bong50E","525.00","ขายได้ 150 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/25681292451?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","26%","ลด","https://down-tx-th.img.susercontent.com/sg-11134201-7rd6x-lvrdgd82w1ul23.webp","(พร้อมส่ง) บ้องแก้ว35CM ขนาดใหญ่ 14MM คัพสายเขียว หลอดวิทยาศาสตร์ โจ๋ข้อต่อน่าสะสม WR","298.00","ขายได้ 149 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/23540500810?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7qul9-lfyy29dbatcf71.webp","** พร้อมส่ง Toppuff ต่อขวดน้ำ พร้อมท่อบ้อง ใข้งานง่ายสะดวก","29.00","ขายได้ 144 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/25302893131?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r992-lozi5hemqjcu42.webp","ถูกที่สุด！บ้องแก้ว 25CM พร้องใช้งาน ขนาดใหญ่ คัพสายเขียว หลอดวิทยาศาสตร์ โจ๋ข้อต่อน่าสะสม 14MM แก้วสีปรอท","168.00","ขายได้ 143 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/16089938381?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","81%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7qukx-lhjx7j7vgyz725.webp","บ้องกัญ Top puff บ้องสีทอง บ้องพกพา หลอดแก้ววิทยาศาสตร์ หลอดแก้วอเนกประสงค์","39.00","ขายได้ 143 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 6.5%"
"https://affiliate.shopee.co.th/offer/product_offer/20394571261?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r98w-ln8l6phrjryh96.webp","บ้องแก้วใหญ่ 45CM หลอดแก้ว 14CM หนา 7MM พร้อมส่งจากไทย galss bong อุปกรณ์ครบชุดไม่ต้องซื้อเพิ่ม (บ้อง+หลอด+คัพ) หนาขึ้น","298.00","ขายได้ 140 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/25929132412?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r98t-lv16orf18jqra3.webp","บ้องแก้วใหญ่ 25cm หลอดแก้ว 11cm สกรีนสวย หนา 6MM พร้อมส่งจากไทย GLASS bong อุปกรณ์ครบชุด (บ้อง+หลอด+คัพ)","158.00","ขายได้ 137 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/20193532839?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","57%","ลด","https://down-tx-th.img.susercontent.com/sg-11134201-7rbl0-lm4h1o92sf7pd7.webp","(พร้อมส่ง) ( สุ่มสี ) บ้องแก้ว มีสายยาง อุปกรณ์เสริม คุณภาพดีและแกะสลักประณีต","95.00","ขายได้ 137 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/18283326292?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","70%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r98y-llluwc1fa2vied.webp","(พร้อมส่ง) บ้องแก้ว19CM หนา7มิล บ้อง ขนาดใหญ่ บ้อง คัพแก้วสายเขียว หลอดแก้ววิทยาศาสตร์ โจ๋แก้วข้อต่อน่าสะสม14MM","149.00","ขายได้ 127 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 6.5%"
"https://affiliate.shopee.co.th/offer/product_offer/16097958559?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7qul2-ljisb1tv2zbd03.webp","บ้องแก้วใหญ่ 25cm หลอดแก้ว 11cm สกรีนสวย หนา 6MM พร้อมส่งจากไทย GLASS bong อุปกรณ์ครบชุด (บ้อง+หลอด+คัพ)","168.00","ขายได้ 124 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/25581148593?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r98v-lvmqw4b74n5o77.webp","บ้องแก้ว (พร้อมส่งจากไทย) สูง 25CM สกรีนชัด หลอด ราคาถูก ดอก OG เนื้อ ผลิตภัณฑ์สำหรับสายเขียว","168.00","ขายได้ 118 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/22748556561?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","50%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r991-loz1f1xnopd56d.webp","ถูกที่สุด！ บ้องแก้ว35CM หนา9มิล ขนาดใหญ่ คัพสายเขียว หลอดวิทยาศาสตร์ โจ๋ข้อต่อน่าสะสม14MM","268.00","ขายได้ 112 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/24802466877?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","62%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r98y-los1tjow03le61.webp","Toppuffต่อขวดน้ำ ครบชุด อุปกรณ์สายเขียวพกพา กัญเอง พร้อมท่อบ้อง ใข้งานง่ายสะดวก","19.00","ขายได้ 112 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/24777858215?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7r98u-lut0jb2iuuy64e.webp","บ้องแก้วใหญ่ 25cm หลอดแก้ว 11cm สกรีนสวย หนา 6MM พร้อมส่งจากไทย GLASS bong อุปกรณ์ครบชุด (บ้อง+หลอด+คัพ)","148.00","ขายได้ 108 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 5.5%"
"https://affiliate.shopee.co.th/offer/product_offer/21738223485?trace=%7B%22trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.VB37SOkLRf.200%22%2C%22root_list_type%22%3A200%7D","31%","ลด","https://down-tx-th.img.susercontent.com/371f892298f04603df3b3bd062249fb1.webp","ไม้ไผ่ บ้อง เเจกัน บ้องไม้ไผ่ธรรมชาติ ไม้ไผ่คุณภาพ เงาสวยงาม","79.00","ขายได้ 107 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/27503845979?trace=%7B%22trace_id%22%3A%220.11wBYZXbjs7.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.11wBYZXbjs7.200%22%2C%22root_list_type%22%3A200%7D","40%","ลด","https://down-tx-th.img.susercontent.com/sg-11134201-7rd5j-lx0lq3bj0gi23c.webp","ตัวกรองควันพร้อมฟิลเตอร์ Mouthpiece with Activated Carbon Filters เพื่อความสะอาดและความนุ่ม เหมาะสำหรับบ้องแก้ว","118.00","ขายได้ 107 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
"https://affiliate.shopee.co.th/offer/product_offer/19692247949?trace=%7B%22trace_id%22%3A%220.11wBYZXbjs7.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.11wBYZXbjs7.200%22%2C%22root_list_type%22%3A200%7D","56%","ลด","https://down-tx-th.img.susercontent.com/th-11134207-7r98o-lkrtuc2limoqa6.webp","ส่งจากไทย บ้อง25CM  Glass Bong 25เชน/cm ขวดแก้วสมุนไพร บ้องเเก้ว บ้อง แกะสลักลายใบไม้บินอย่างดี สายเขียว บ้อง กัญ ชา โจ๋","219.00","ขายได้ 104 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 6.5%"
"https://affiliate.shopee.co.th/offer/product_offer/13396293271?trace=%7B%22trace_id%22%3A%220.11wBYZXbjs7.200%22%2C%22list_type%22%3A200%2C%22root_trace_id%22%3A%220.11wBYZXbjs7.200%22%2C%22root_list_type%22%3A200%7D","","","https://down-tx-th.img.susercontent.com/th-11134207-7qukx-lg5asu7zrl8u3c.webp","บ้องพกพา Toppuff อุปกรณ์สายเขียวพกพา ครบชุด มากัญ","75.00","ขายได้ 104 ชิ้นต่อเดือน","อัตราค่าคอมมิชชัน 8.5%"
